CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender,R_Score,F_Score,M_Score,RFM_Score,RFMSegment
54958,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,148.77,3,0,1,Male,5,4,2,11,Potential Loyalists
54959,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.13,4,1,1,Male,3,4,2,9,At Risk
54960,0,16.0,Mature (13-24m),LOW RISK,8.0,14.0,301.65,5,0,1,Male,1,5,5,11,Potential Loyalists
54961,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.96,4,0,1,Male,5,4,2,11,Potential Loyalists
54962,1,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.28,3,1,3,Male,5,4,3,12,Potential Loyalists
54963,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.02,4,0,3,Female,3,4,3,10,Potential Loyalists
54964,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.79,1,0,1,Male,5,4,3,12,Potential Loyalists
54965,0,22.0,Mature (13-24m),STANDARD RISK,2.0,3.0,293.85,1,0,1,Male,4,4,5,13,Loyal Customers
54966,0,19.0,Mature (13-24m),STANDARD RISK,13.0,5.0,180.93,3,0,3,Female,1,5,4,10,Potential Loyalists
54967,0,26.0,Loyal (25m+),LOW RISK,3.0,5.0,229.45,4,0,1,Male,3,5,5,13,Loyal Customers
54968,0,12.0,Established (7-12m),STANDARD RISK,3.0,3.0,212.4,3,1,3,Male,3,4,5,12,Potential Loyalists
54969,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,150.14,1,0,1,Female,1,4,2,7,At Risk
54970,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,201.55,4,0,1,Female,1,4,4,9,At Risk
54971,0,20.0,Mature (13-24m),STANDARD RISK,10.0,5.0,299.65,3,0,3,Male,1,5,5,11,Potential Loyalists
54972,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,198.51,4,0,3,Male,5,4,4,13,Loyal Customers
54973,0,17.0,Mature (13-24m),LOW RISK,2.0,2.0,233.2,5,0,1,Female,4,4,5,13,Loyal Customers
54974,1,3.0,New (0-3m),STANDARD RISK,6.0,2.0,246.69,1,0,1,Male,2,4,5,11,Potential Loyalists
54975,0,14.0,Mature (13-24m),STANDARD RISK,10.0,5.0,321.26,3,0,1,Male,1,5,5,11,Potential Loyalists
54976,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,145.7,4,1,1,Female,3,4,2,9,At Risk
54977,0,13.0,Mature (13-24m),LOW RISK,4.0,2.0,192.82,4,0,1,Male,2,4,4,10,Potential Loyalists
54978,0,10.0,Established (7-12m),STANDARD RISK,10.0,2.0,202.79,1,0,1,Male,1,4,4,9,At Risk
54979,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,3.0,152.91,1,0,3,Male,3,4,2,9,At Risk
54980,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,157.01,4,0,1,Male,2,4,3,9,At Risk
54981,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,174.68,1,0,3,Male,3,4,4,11,Potential Loyalists
54982,0,23.0,Mature (13-24m),LOW RISK,4.0,2.0,256.2,4,0,3,Male,2,4,5,11,Potential Loyalists
54983,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,165.33,3,0,1,Male,3,4,3,10,Potential Loyalists
54984,0,3.0,New (0-3m),STANDARD RISK,2.0,2.0,157.91,4,0,1,Female,4,4,3,11,Potential Loyalists
54985,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,167.72,1,0,1,Male,5,4,3,12,Potential Loyalists
54986,0,3.0,New (0-3m),CRITICAL RISK,3.0,2.0,175.56,1,1,1,Male,3,4,4,11,Potential Loyalists
54987,0,12.0,Established (7-12m),STANDARD RISK,1.0,6.0,153.44,3,0,2,Male,5,5,2,12,Potential Loyalists
54988,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,152.03,3,1,1,Male,3,4,2,9,At Risk
54989,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,144.04,3,0,1,Male,5,4,2,11,Potential Loyalists
54990,1,1.0,New (0-3m),STANDARD RISK,4.0,2.0,207.24,5,1,3,Female,2,4,4,10,Potential Loyalists
54991,0,15.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.66,1,1,1,Male,5,4,3,12,Potential Loyalists
54992,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.1,3,0,1,Male,3,4,2,9,At Risk
54993,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.31,1,0,1,Female,2,4,4,10,Potential Loyalists
54994,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,150.39,3,0,1,Male,3,4,2,9,At Risk
54995,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.14,3,0,3,Female,2,4,4,10,Potential Loyalists
54996,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,168.23,3,0,2,Male,2,4,3,9,At Risk
54997,1,1.0,New (0-3m),STANDARD RISK,11.0,4.0,198.36,5,0,3,Female,1,5,4,10,Potential Loyalists
54998,0,14.0,Mature (13-24m),STANDARD RISK,14.0,2.0,259.99,3,0,1,Female,1,4,5,10,Potential Loyalists
54999,1,6.0,Growing (4-6m),STANDARD RISK,15.0,14.0,262.58,5,1,3,Male,1,5,5,11,Potential Loyalists
55000,0,16.0,Mature (13-24m),LOW RISK,6.0,2.0,176.55,5,0,3,Male,2,4,4,10,Potential Loyalists
55001,0,9.0,Established (7-12m),STANDARD RISK,8.0,2.0,147.58,3,0,1,Male,1,4,2,7,At Risk
55002,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,160.97,4,0,1,Male,3,4,3,10,Potential Loyalists
55003,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,150.15,1,1,1,Female,5,4,2,11,Potential Loyalists
55004,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,169.2,1,0,1,Male,1,4,3,8,At Risk
55005,0,4.0,Growing (4-6m),STANDARD RISK,5.0,2.0,190.78,3,0,3,Male,2,4,4,10,Potential Loyalists
55006,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,169.22,1,1,1,Female,5,4,3,12,Potential Loyalists
55007,0,9.0,Established (7-12m),STANDARD RISK,3.0,7.0,227.74,4,0,1,Male,3,5,5,13,Loyal Customers
55008,0,8.0,Established (7-12m),STANDARD RISK,10.0,5.0,178.43,5,0,1,Male,1,5,4,10,Potential Loyalists
55009,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,148.76,1,0,1,Male,3,4,2,9,At Risk
55010,1,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,178.46,3,0,3,Female,2,4,4,10,Potential Loyalists
55011,0,6.0,Growing (4-6m),STANDARD RISK,1.0,2.0,153.27,5,0,3,Female,5,4,2,11,Potential Loyalists
55012,0,30.0,Loyal (25m+),LOW RISK,3.0,5.0,324.43,5,0,1,Female,3,5,5,13,Loyal Customers
55013,0,3.0,New (0-3m),STANDARD RISK,9.0,2.0,156.31,1,0,1,Female,1,4,3,8,At Risk
55014,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.52,5,0,1,Male,5,4,2,11,Potential Loyalists
55015,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,169.77,3,1,1,Female,3,4,3,10,Potential Loyalists
55016,0,11.0,Established (7-12m),STANDARD RISK,12.0,4.0,189.74,1,0,1,Female,1,5,4,10,Potential Loyalists
55017,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,155.33,3,0,1,Male,3,4,3,10,Potential Loyalists
55018,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,154.36,3,1,1,Male,3,4,3,10,Potential Loyalists
55019,0,27.0,Loyal (25m+),STANDARD RISK,8.0,5.0,311.06,3,0,1,Female,1,5,5,11,Potential Loyalists
55020,0,3.0,New (0-3m),CRITICAL RISK,4.0,2.0,146.68,1,1,1,Female,2,4,2,8,At Risk
55021,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,153.53,1,1,1,Male,5,4,2,11,Potential Loyalists
55022,0,20.0,Mature (13-24m),LOW RISK,10.0,16.0,295.48,5,0,3,Female,1,5,5,11,Potential Loyalists
55023,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,147.9,3,0,1,Male,5,4,2,11,Potential Loyalists
55024,0,7.0,Established (7-12m),STANDARD RISK,5.0,2.0,161.0,3,0,2,Male,2,4,3,9,At Risk
55025,1,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,146.07,5,0,1,Male,5,4,2,11,Potential Loyalists
55026,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,166.15,5,0,3,Male,2,4,3,9,At Risk
55027,0,14.0,Mature (13-24m),LOW RISK,1.0,2.0,168.27,4,0,3,Male,5,4,3,12,Potential Loyalists
55028,0,24.0,Mature (13-24m),LOW RISK,3.0,3.0,303.56,5,0,1,Female,3,4,5,12,Potential Loyalists
55029,0,2.0,New (0-3m),STANDARD RISK,4.0,4.0,156.96,5,0,1,Male,2,5,3,10,Potential Loyalists
55030,0,20.0,Mature (13-24m),LOW RISK,4.0,2.0,315.81,4,0,1,Male,2,4,5,11,Potential Loyalists
55031,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,214.66,5,1,3,Male,3,4,5,12,Potential Loyalists
55032,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.1,4,0,1,Female,5,4,2,11,Potential Loyalists
55033,0,7.0,Established (7-12m),STANDARD RISK,2.0,2.0,170.39,3,0,3,Female,4,4,3,11,Potential Loyalists
55034,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,152.41,3,0,1,Male,1,4,2,7,At Risk
55035,0,4.0,Growing (4-6m),STANDARD RISK,10.0,9.0,159.91,3,0,1,Male,1,5,3,9,At Risk
55036,0,18.0,Mature (13-24m),STANDARD RISK,18.0,14.0,170.41,1,0,1,Male,1,5,3,9,At Risk
55037,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.78,1,0,3,Male,3,4,2,9,At Risk
55038,0,20.0,Mature (13-24m),STANDARD RISK,5.0,2.0,198.79,1,0,1,Male,2,4,4,10,Potential Loyalists
55039,0,16.0,Mature (13-24m),LOW RISK,4.0,2.0,187.72,5,0,2,Male,2,4,4,10,Potential Loyalists
55040,0,31.0,Loyal (25m+),STANDARD RISK,10.0,2.0,177.2,1,1,3,Male,1,4,4,9,At Risk
55041,0,6.0,Growing (4-6m),STANDARD RISK,3.0,3.0,159.0,4,0,1,Female,3,4,3,10,Potential Loyalists
55042,0,6.0,Growing (4-6m),STANDARD RISK,8.0,2.0,174.98,3,1,1,Female,1,4,4,9,At Risk
55043,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,227.52,5,1,1,Female,3,5,5,13,Loyal Customers
55044,0,7.0,Established (7-12m),STANDARD RISK,11.0,5.0,152.81,1,0,1,Male,1,5,2,8,At Risk
55045,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,193.52,4,0,3,Female,2,4,4,10,Potential Loyalists
55046,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,174.5,1,0,3,Male,4,4,4,12,Potential Loyalists
55047,0,4.0,Growing (4-6m),STANDARD RISK,8.0,6.0,160.79,4,1,1,Male,1,5,3,9,At Risk
55048,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,256.91,5,1,1,Female,5,4,5,14,Loyal Customers
55049,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,228.77,1,1,3,Female,3,5,5,13,Loyal Customers
55050,0,1.0,New (0-3m),STANDARD RISK,9.0,7.0,147.35,5,1,1,Male,1,5,2,8,At Risk
55051,0,28.0,Loyal (25m+),STANDARD RISK,3.0,2.0,230.02,3,0,1,Female,3,4,5,12,Potential Loyalists
55052,0,18.0,Mature (13-24m),STANDARD RISK,8.0,8.0,145.11,1,0,1,Female,1,5,2,8,At Risk
55053,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,143.59,4,1,1,Female,5,4,2,11,Potential Loyalists
55054,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,162.6,1,0,1,Female,3,4,3,10,Potential Loyalists
55055,0,28.0,Loyal (25m+),STANDARD RISK,10.0,2.0,302.79,1,0,1,Male,1,4,5,10,Potential Loyalists
55056,0,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,193.33,5,1,1,Male,4,4,4,12,Potential Loyalists
55057,0,5.0,Growing (4-6m),STANDARD RISK,9.0,2.0,193.12,5,0,1,Female,1,4,4,9,At Risk
55058,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,176.71,1,0,3,Female,2,4,4,10,Potential Loyalists
55059,0,17.0,Mature (13-24m),STANDARD RISK,8.0,2.0,322.4,1,0,1,Male,1,4,5,10,Potential Loyalists
55060,0,23.0,Mature (13-24m),STANDARD RISK,1.0,2.0,312.11,3,0,1,Male,5,4,5,14,Loyal Customers
55061,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,161.92,4,0,1,Male,1,4,3,8,At Risk
55062,0,22.0,Mature (13-24m),LOW RISK,1.0,2.0,150.59,4,0,1,Male,5,4,2,11,Potential Loyalists
55063,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,150.17,3,0,1,Male,2,4,2,8,At Risk
55064,0,3.0,New (0-3m),CRITICAL RISK,1.0,2.0,191.23,1,1,1,Male,5,4,4,13,Loyal Customers
55065,0,22.0,Mature (13-24m),STANDARD RISK,1.0,2.0,307.65,1,0,1,Male,5,4,5,14,Loyal Customers
55066,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,286.24,1,0,1,Female,1,4,5,10,Potential Loyalists
55067,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,150.85,3,0,1,Female,5,4,2,11,Potential Loyalists
55068,0,18.0,Mature (13-24m),LOW RISK,11.0,4.0,307.13,4,0,3,Male,1,5,5,11,Potential Loyalists
55069,0,7.0,Established (7-12m),STANDARD RISK,9.0,2.0,208.8,3,1,3,Male,1,4,4,9,At Risk
55070,0,1.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.94,1,1,1,Female,4,4,3,11,Potential Loyalists
55071,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,137.23,3,0,1,Male,4,4,1,9,At Risk
55072,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,136.18,1,1,3,Male,5,4,1,10,Potential Loyalists
55073,0,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,153.75,1,1,1,Male,3,4,3,10,Potential Loyalists
55074,1,9.0,Established (7-12m),STANDARD RISK,12.0,2.0,313.24,4,1,3,Female,1,4,5,10,Potential Loyalists
55075,0,29.0,Loyal (25m+),STANDARD RISK,1.0,16.0,260.77,4,1,1,Male,5,5,5,15,Loyal Customers
55076,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.25,3,0,1,Female,3,4,2,9,At Risk
55077,0,20.0,Mature (13-24m),LOW RISK,9.0,2.0,312.89,4,0,3,Female,1,4,5,10,Potential Loyalists
55078,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,170.38,5,1,3,Female,3,4,3,10,Potential Loyalists
55079,0,25.0,Loyal (25m+),STANDARD RISK,11.0,12.0,323.47,4,1,3,Male,1,5,5,11,Potential Loyalists
55080,0,31.0,Loyal (25m+),STANDARD RISK,3.0,6.0,230.12,1,0,1,Male,3,5,5,13,Loyal Customers
55081,0,8.0,Established (7-12m),STANDARD RISK,11.0,6.0,169.44,4,0,1,Female,1,5,3,9,At Risk
55082,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,146.54,3,1,1,Male,3,4,2,9,At Risk
55083,0,18.0,Mature (13-24m),LOW RISK,14.0,15.0,316.9,5,0,1,Male,1,5,5,11,Potential Loyalists
55084,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,169.9,4,0,2,Male,1,4,3,8,At Risk
55085,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,160.06,3,1,1,Male,3,4,3,10,Potential Loyalists
55086,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.72,4,1,1,Female,5,4,2,11,Potential Loyalists
55087,0,17.0,Mature (13-24m),STANDARD RISK,3.0,16.0,227.31,1,0,3,Female,3,5,5,13,Loyal Customers
55088,0,10.0,Established (7-12m),STANDARD RISK,13.0,6.0,179.1,4,1,1,Female,1,5,4,10,Potential Loyalists
55089,1,8.0,Established (7-12m),STANDARD RISK,6.0,2.0,204.78,1,0,1,Female,2,4,4,10,Potential Loyalists
55090,0,2.0,New (0-3m),CRITICAL RISK,3.0,3.0,163.67,1,1,1,Male,3,4,3,10,Potential Loyalists
55091,0,25.0,Loyal (25m+),STANDARD RISK,8.0,8.0,153.38,3,0,1,Female,1,5,2,8,At Risk
55092,0,4.0,Growing (4-6m),STANDARD RISK,8.0,2.0,171.95,3,1,1,Female,1,4,3,8,At Risk
55093,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,158.39,3,1,1,Female,1,5,3,9,At Risk
55094,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,145.8,5,0,1,Male,3,4,2,9,At Risk
55095,0,1.0,New (0-3m),STANDARD RISK,2.0,3.0,145.96,4,0,1,Female,4,4,2,10,Potential Loyalists
55096,0,6.0,Growing (4-6m),MEDIUM RISK,9.0,2.0,187.09,1,0,3,Male,1,4,4,9,At Risk
55097,0,19.0,Mature (13-24m),LOW RISK,1.0,2.0,305.61,4,0,1,Female,5,4,5,14,Loyal Customers
55098,0,13.0,Mature (13-24m),STANDARD RISK,3.0,16.0,296.23,4,1,1,Female,3,5,5,13,Loyal Customers
55099,0,31.0,Loyal (25m+),STANDARD RISK,3.0,3.0,148.72,3,0,1,Male,3,4,2,9,At Risk
55100,1,1.0,New (0-3m),STANDARD RISK,2.0,2.0,173.83,3,0,1,Male,4,4,4,12,Potential Loyalists
55101,1,3.0,New (0-3m),STANDARD RISK,4.0,2.0,164.04,5,0,1,Male,2,4,3,9,At Risk
55102,0,4.0,Growing (4-6m),MEDIUM RISK,8.0,7.0,171.27,1,0,1,Female,1,5,3,9,At Risk
55103,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,195.94,3,0,1,Female,1,4,4,9,At Risk
55104,0,20.0,Mature (13-24m),LOW RISK,8.0,6.0,159.23,5,0,2,Female,1,5,3,9,At Risk
55105,0,2.0,New (0-3m),STANDARD RISK,6.0,8.0,191.74,1,0,1,Female,2,5,4,11,Potential Loyalists
55106,0,24.0,Mature (13-24m),STANDARD RISK,3.0,2.0,293.8,5,1,1,Female,3,4,5,12,Potential Loyalists
55107,1,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,215.94,4,1,3,Male,3,4,5,12,Potential Loyalists
55108,1,16.0,Mature (13-24m),STANDARD RISK,3.0,8.0,209.46,4,1,3,Male,3,5,5,13,Loyal Customers
55109,0,4.0,Growing (4-6m),STANDARD RISK,9.0,2.0,244.16000000000005,5,1,1,Female,1,4,5,10,Potential Loyalists
55110,0,13.0,Mature (13-24m),STANDARD RISK,8.0,2.0,170.34,3,0,1,Male,1,4,3,8,At Risk
55111,0,5.0,Growing (4-6m),STANDARD RISK,3.0,10.0,223.52,3,1,3,Female,3,5,5,13,Loyal Customers
55112,0,15.0,Mature (13-24m),LOW RISK,10.0,12.0,186.51,4,0,3,Male,1,5,4,10,Potential Loyalists
55113,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.02,4,1,3,Female,3,4,2,9,At Risk
55114,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,148.62,5,0,1,Male,3,4,2,9,At Risk
55115,0,16.0,Mature (13-24m),STANDARD RISK,11.0,3.0,303.61,3,1,1,Male,1,4,5,10,Potential Loyalists
55116,0,29.0,Loyal (25m+),STANDARD RISK,12.0,10.0,316.87,3,0,1,Female,1,5,5,11,Potential Loyalists
55117,0,30.0,Loyal (25m+),LOW RISK,8.0,8.0,322.17,4,0,2,Male,1,5,5,11,Potential Loyalists
55118,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,160.44,3,0,1,Male,5,4,3,12,Potential Loyalists
55119,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,210.0,1,0,1,Male,3,4,5,12,Potential Loyalists
55120,0,14.0,Mature (13-24m),STANDARD RISK,9.0,9.0,171.61,1,0,1,Male,1,5,3,9,At Risk
55121,0,15.0,Mature (13-24m),LOW RISK,8.0,2.0,166.03,5,0,3,Female,1,4,3,8,At Risk
55122,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,167.49,3,1,1,Male,4,4,3,11,Potential Loyalists
55123,0,25.0,Loyal (25m+),STANDARD RISK,11.0,2.0,265.26,4,1,2,Male,1,4,5,10,Potential Loyalists
55124,0,12.0,Established (7-12m),STANDARD RISK,8.0,2.0,193.93,5,0,3,Female,1,4,4,9,At Risk
55125,0,8.0,Established (7-12m),STANDARD RISK,7.0,10.0,186.25,5,0,3,Female,2,5,4,11,Potential Loyalists
55126,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,161.69,1,0,1,Male,3,4,3,10,Potential Loyalists
55127,1,21.0,Mature (13-24m),STANDARD RISK,3.0,6.0,225.08,5,1,1,Female,3,5,5,13,Loyal Customers
55128,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,148.87,4,0,1,Male,2,4,2,8,At Risk
55129,0,10.0,Established (7-12m),STANDARD RISK,14.0,7.0,171.39,5,0,3,Female,1,5,3,9,At Risk
55130,0,22.0,Mature (13-24m),STANDARD RISK,9.0,2.0,203.98,1,0,1,Male,1,4,4,9,At Risk
55131,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.34,1,0,3,Female,5,4,2,11,Potential Loyalists
55132,0,25.0,Loyal (25m+),LOW RISK,4.0,2.0,256.42,4,0,1,Female,2,4,5,11,Potential Loyalists
55133,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,141.11,1,0,1,Female,5,4,2,11,Potential Loyalists
55134,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,178.63,1,0,1,Female,5,4,4,13,Loyal Customers
55135,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,175.71,1,0,3,Male,5,4,4,13,Loyal Customers
55136,1,19.0,Mature (13-24m),STANDARD RISK,9.0,4.0,261.95,3,1,3,Male,1,5,5,11,Potential Loyalists
55137,0,30.0,Loyal (25m+),STANDARD RISK,10.0,2.0,259.02,4,1,1,Male,1,4,5,10,Potential Loyalists
55138,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,145.29,3,0,1,Female,5,4,2,11,Potential Loyalists
55139,0,14.0,Mature (13-24m),STANDARD RISK,9.0,12.0,188.77,3,0,1,Female,1,5,4,10,Potential Loyalists
55140,0,8.0,Established (7-12m),STANDARD RISK,8.0,8.0,179.29,3,0,1,Male,1,5,4,10,Potential Loyalists
55141,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,152.85,1,0,3,Female,5,4,2,11,Potential Loyalists
55142,1,1.0,New (0-3m),STANDARD RISK,3.0,4.0,171.14,3,1,3,Female,3,5,3,11,Potential Loyalists
55143,0,12.0,Established (7-12m),STANDARD RISK,4.0,2.0,151.1,3,0,1,Male,2,4,2,8,At Risk
55144,0,8.0,Established (7-12m),STANDARD RISK,12.0,5.0,191.87,1,0,1,Female,1,5,4,10,Potential Loyalists
55145,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,172.24,5,0,3,Male,2,4,3,9,At Risk
55146,1,1.0,New (0-3m),STANDARD RISK,8.0,7.0,186.79,3,1,1,Male,1,5,4,10,Potential Loyalists
55147,0,13.0,Mature (13-24m),STANDARD RISK,5.0,2.0,186.2,1,1,3,Male,2,4,4,10,Potential Loyalists
55148,0,25.0,Loyal (25m+),LOW RISK,3.0,4.0,230.96,4,0,3,Male,3,5,5,13,Loyal Customers
55149,0,15.0,Mature (13-24m),STANDARD RISK,4.0,4.0,179.67,1,1,1,Female,2,5,4,11,Potential Loyalists
55150,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,3,1,1,Male,2,4,3,9,At Risk
55151,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,224.98,1,0,3,Male,3,4,5,12,Potential Loyalists
55152,0,6.0,Growing (4-6m),STANDARD RISK,3.0,2.0,165.78,4,1,3,Male,3,4,3,10,Potential Loyalists
55153,0,13.0,Mature (13-24m),STANDARD RISK,6.0,2.0,234.2,3,0,1,Male,2,4,5,11,Potential Loyalists
55154,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,187.32,3,0,3,Male,3,4,4,11,Potential Loyalists
55155,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,257.47,3,1,1,Female,3,4,5,12,Potential Loyalists
55156,0,17.0,Mature (13-24m),STANDARD RISK,9.0,2.0,165.81,3,1,1,Female,1,4,3,8,At Risk
55157,0,1.0,New (0-3m),CRITICAL RISK,5.0,5.0,182.69,1,1,3,Female,2,5,4,11,Potential Loyalists
55158,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,148.94,3,1,1,Female,1,5,2,8,At Risk
55159,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,164.04,1,0,1,Male,4,4,3,11,Potential Loyalists
55160,0,16.0,Mature (13-24m),LOW RISK,10.0,2.0,292.99,5,0,2,Female,1,4,5,10,Potential Loyalists
55161,0,26.0,Loyal (25m+),LOW RISK,5.0,2.0,154.5,5,0,1,Female,2,4,3,9,At Risk
55162,0,11.0,Established (7-12m),STANDARD RISK,3.0,2.0,161.29,3,0,1,Female,3,4,3,10,Potential Loyalists
55163,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,218.62,1,0,1,Male,3,4,5,12,Potential Loyalists
55164,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,157.29,1,0,1,Male,3,4,3,10,Potential Loyalists
55165,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,160.78,5,0,1,Male,1,4,3,8,At Risk
55166,0,3.0,New (0-3m),STANDARD RISK,10.0,2.0,204.88,5,0,2,Male,1,4,4,9,At Risk
55167,1,13.0,Mature (13-24m),LOW RISK,4.0,2.0,167.84,5,0,1,Male,2,4,3,9,At Risk
55168,1,1.0,New (0-3m),CRITICAL RISK,8.0,8.0,200.53,1,1,1,Female,1,5,4,10,Potential Loyalists
55169,0,28.0,Loyal (25m+),STANDARD RISK,8.0,13.0,298.28,1,0,1,Female,1,5,5,11,Potential Loyalists
55170,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,322.01,5,1,1,Female,2,4,5,11,Potential Loyalists
55171,0,29.0,Loyal (25m+),STANDARD RISK,1.0,2.0,272.32,1,0,1,Male,5,4,5,14,Loyal Customers
55172,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,217.78,4,1,3,Female,3,4,5,12,Potential Loyalists
55173,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,138.59,3,0,3,Female,5,4,1,10,Potential Loyalists
55174,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,172.79,5,0,3,Female,3,4,3,10,Potential Loyalists
55175,0,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,289.22,4,0,1,Female,5,4,5,14,Loyal Customers
55176,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,5,0,1,Male,2,4,3,9,At Risk
55177,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,137.61,4,0,1,Female,5,4,1,10,Potential Loyalists
55178,0,1.0,New (0-3m),STANDARD RISK,5.0,2.0,145.99,5,0,1,Male,2,4,2,8,At Risk
